id,age,education,stream_code,interests,skills,gender,title_code,title_label,cluster_code,cluster_label
row_00468,20,ug,ba,"coding,environment_science,gaming,problem_solving,travel_tourism,web_dev","autocad,programming,video_editing",other,mobile_app_developer,Mobile App Developer,it_ai,Information Technology & AI
row_00284,31,ug,bsc,"chemistry_experiments,coding,electronics,problem_solving","computer_hardware,critical_thinking,programming",male,software_engineer,Software Engineer,engineering,Engineering & Technology
row_14482,20,iti,electrical_iti,"hands_on,painting,tailoring","crafting,tailoring_skill",female,tailor,Tailor,skilled_trades,Skilled Trades & Vocational
row_14689,35,iti,computer_iti,"cooking,event_planning,hotel_management,travel_tourism","cooking_skill,planning,time_management",female,chef,Chef,hospitality,Hospitality & Tourism
row_09554,23,ug,bba,"photography,video_editing","fitness_strength,photo_editing",other,video_editor,Video Producer / Editor,arts_media,"Arts, Design & Media"
row_13254,21,sslc,sslc_generic,"acting,dance,electrical_work,hands_on,repairing","electrical_wiring,machine_operation,repairing,research_skills",female,electrician,Electrician,skilled_trades,Skilled Trades & Vocational
row_01598,22,puc,pcmc,"accounting,building_machines,electronics,robotics","cooking_skill,electrical_wiring,electronics_skills,machine_operation,public_speaking,repairing",female,electrical_engineer,Electrical Engineer,engineering,Engineering & Technology
row_11703,24,sslc,sslc_generic,"community_service,helping_people,social_work,writing","active_listening,community_service,empathy,teaching",other,social_worker,Social Worker,law_public,"Law, Civil & Public Services"
row_10636,25,sslc,sslc_generic,"civic_issues,debate,law_interest","critical_thinking,negotiation,public_speaking,time_management,writing",male,lawyer,Lawyer / Advocate,law_public,"Law, Civil & Public Services"
row_02085,37,puc,commerce,"building_machines,robotics","community_service,electrical_wiring,electronics_skills,machine_operation,repairing",other,embedded_engineer,Embedded Systems Engineer,engineering,Engineering & Technology
row_03212,19,ug,ba,"coding,dance,law_interest,problem_solving","analytical,critical_thinking,data_analysis,programming",female,ml_engineer,Machine Learning Engineer,it_ai,Information Technology & AI
row_02199,17,ug,be,"building_machines,electronics","electrical_wiring,electronics_skills,machine_operation,repairing",female,embedded_engineer,Embedded Systems Engineer,engineering,Engineering & Technology
row_04652,17,puc,commerce,"cad_design,chemistry_experiments,coding","analytical,crafting,critical_thinking",male,pharmacist,Pharmacist,healthcare,Healthcare & Medicine
row_00187,21,ug,ba,"coding,electronics,problem_solving,web_dev","computer_hardware,crafting,critical_thinking,data_analysis",other,software_engineer,Software Engineer,engineering,Engineering & Technology
row_11679,18,iti,computer_iti,"community_service,helping_people,social_work","active_listening,empathy",male,social_worker,Social Worker,law_public,"Law, Civil & Public Services"
row_13493,25,iti,electroplating_iti,"hands_on,mechanics","analytical,budgeting,machine_operation,mechanical_skill,repairing",other,mechanic,Mechanic,skilled_trades,Skilled Trades & Vocational
row_09528,21,ug,bcom,"content_creation,first_aid,forestry","community_service,storytelling,video_editing",male,video_editor,Video Producer / Editor,arts_media,"Arts, Design & Media"
row_06447,30,ug,be,"physics_experiments,research,robotics,teaching","machine_operation,public_speaking,research_skills,writing",other,college_professor,College Professor,education,Education & Training
row_03742,23,puc,commerce,"biology_experiments,caring_people,health_fitness","critical_thinking,empathy,research_skills,visual_design",male,doctor_mbbs,Doctor (MBBS),healthcare,Healthcare & Medicine
row_00311,24,ug,bcom,"coding,counselling,electronics,selling","computer_hardware,critical_thinking,data_analysis,teaching",female,software_engineer,Software Engineer,engineering,Engineering & Technology
row_09054,22,ug,bba,"civic_issues,debate,writing","customer_service,public_speaking,writing",female,journalist,Journalist,arts_media,"Arts, Design & Media"
row_08989,37,ug,be,"civic_issues,cooking,debate,writing","public_speaking,research_skills,writing",male,journalist,Journalist,arts_media,"Arts, Design & Media"
row_16402,16,iti,mechanical_iti,"athletics,biology_experiments,coaching,painting,sports","fitness_strength,leadership,teaching",male,sports_coach,Sports Coach,sports_defence,"Sports, Fitness & Defence"
row_04898,17,pg,msc,"biology_experiments,chemistry_experiments,lab_research","analytical,computer_hardware,machine_operation,research_skills",male,lab_technician,Lab Technician,healthcare,Healthcare & Medicine
row_12289,27,pg,mcom,"environment_science,farming,organic_farming","farming_skill,planning,research_skills,writing",male,agricultural_scientist,Agricultural Scientist,agriculture,Agriculture & Environment
row_05742,25,pg,mtech,"astronomy,teaching,working_with_children,writing","empathy,public_speaking,writing",female,school_teacher,School Teacher,education,Education & Training
row_14057,36,sslc,sslc_generic,"building_machines,carpentry,hands_on","carpentry_skill,hand_eye_coordination,repairing",female,carpenter,Carpenter,skilled_trades,Skilled Trades & Vocational
row_14739,23,iti,civil_iti,"animal_care,event_planning","cooking_skill,planning,time_management",male,chef,Chef,hospitality,Hospitality & Tourism
row_13317,16,iti,civil_iti,"electrical_work,electronics,repairing","electrical_wiring,leadership,logical_reasoning,machine_operation,repairing",male,electrician,Electrician,skilled_trades,Skilled Trades & Vocational
row_14583,31,phd,phd_various,"event_planning,graphic_design,hotel_management","cooking_skill,time_management",female,chef,Chef,hospitality,Hospitality & Tourism
row_13492,33,puc,pcme,"hands_on,mechanics,physics_experiments,repairing","machine_operation,mechanical_skill,repairing",male,mechanic,Mechanic,skilled_trades,Skilled Trades & Vocational
row_16798,21,puc,pcmb,"entrepreneurship,forestry,management,marketing","entrepreneurship_skill,leadership,negotiation,planning,repairing",male,startup_founder,Startup Founder,entrepreneurship,Entrepreneurship & Startups
row_08255,25,ug,bba,"debate,helping_people,management,sports","customer_service,empathy,negotiation",other,hr_manager,HR Manager,business,"Business, Management & Finance"
row_06677,22,puc,arts,"physics_experiments,research,salon_beauty,teaching","public_speaking,research_skills,writing",male,college_professor,College Professor,education,Education & Training
row_07535,21,puc,pcmb,"accounting,economics,electrical_work,stock_trading","analytical,data_analysis,programming",female,financial_analyst,Financial Analyst,business,"Business, Management & Finance"
row_03562,24,ug,be,"coding,cyber_awareness,problem_solving","analytical,computer_hardware,critical_thinking",female,cybersecurity_analyst,Cybersecurity Analyst,it_ai,Information Technology & AI
row_17211,22,ug,ba,"coding,content_creation,graphic_design,social_work","budgeting,content_creation,self_management",female,freelancer,Freelancer / Consultant,entrepreneurship,Entrepreneurship & Startups
row_00791,19,iti,electrical_iti,"building_machines,cad_design,law_interest,problem_solving,robotics","autocad,crafting,machine_operation,mechanical_skill,repairing",male,mechanical_engineer,Mechanical Engineer,engineering,Engineering & Technology
row_02531,19,ug,ba,"data_analysis,math","analytical,data_analysis,logical_reasoning,mathematical_ability,programming",other,data_analyst,Data Analyst,it_ai,Information Technology & AI
row_13363,19,sslc,sslc_generic,"electrical_work,hands_on,repairing,robotics","electrical_wiring,machine_operation,repairing,visual_design",female,electrician,Electrician,skilled_trades,Skilled Trades & Vocational
row_01825,21,puc,arts,"building_machines,electronics,management,robotics","electrical_wiring,electronics_skills,machine_operation,repairing",male,electrical_engineer,Electrical Engineer,engineering,Engineering & Technology
row_02867,25,ug,bsc,"data_analysis,math,problem_solving","analytical,autocad,data_analysis,mathematical_ability,programming",other,data_scientist,Data Scientist,it_ai,Information Technology & AI
row_05247,24,pg,mtech,"law_interest,politics,web_dev","computer_hardware,cyber_awareness,electrical_wiring,public_speaking,quick_decision",female,physiotherapist,Physiotherapist,healthcare,Healthcare & Medicine
row_09668,26,puc,pcmb,"content_creation,first_aid,photography,video_editing","mathematical_ability,photo_editing,storytelling,video_editing",female,video_editor,Video Producer / Editor,arts_media,"Arts, Design & Media"
row_11899,33,pg,mba,"community_service,graphic_design,helping_people,social_work","community_service,empathy",other,social_worker,Social Worker,law_public,"Law, Civil & Public Services"
row_02970,19,ug,bsc,"civic_issues,data_analysis,environment_science,math,problem_solving","analytical,data_analysis,mathematical_ability,programming",female,data_scientist,Data Scientist,it_ai,Information Technology & AI
row_00501,19,puc,pcme,"coding,gaming,problem_solving,web_dev","music,programming,video_editing",male,mobile_app_developer,Mobile App Developer,it_ai,Information Technology & AI
row_02326,17,ug,be,"data_analysis,entrepreneurship,fitness,math,problem_solving","analytical,data_analysis,mathematical_ability",other,data_analyst,Data Analyst,it_ai,Information Technology & AI
row_12547,38,sslc,sslc_generic,"environment_science,farming,organic_farming","farming_skill,planning,research_skills",female,horticulturist,Horticulturist,agriculture,Agriculture & Environment
row_11483,22,sslc,sslc_generic,"debate,politics","leadership,public_speaking,reading",male,ias_officer,IAS/IPS Officer,law_public,"Law, Civil & Public Services"
row_08256,24,ug,bsc,"drawing,helping_people,management,working_with_children","customer_service,empathy,leadership,negotiation,repairing",female,hr_manager,HR Manager,business,"Business, Management & Finance"
row_09175,20,ug,be,"civic_issues,debate,writing","public_speaking,research_skills,writing",male,journalist,Journalist,arts_media,"Arts, Design & Media"
row_13087,23,iti,computer_iti,"electrical_work,hands_on,ncc_defence,repairing","machine_operation,repairing",female,electrician,Electrician,skilled_trades,Skilled Trades & Vocational
row_07858,38,puc,pcmb,"content_creation,marketing,salon_beauty","customer_service,negotiation,planning,public_speaking",male,marketing_executive,Marketing Executive,business,"Business, Management & Finance"
row_02134,19,ug,bca,"building_machines,electronics,environment_science,robotics","electrical_wiring,electronics_skills,machine_operation,repairing",female,embedded_engineer,Embedded Systems Engineer,engineering,Engineering & Technology
row_10908,26,iti,civil_iti,"civic_issues,coding,discipline,photography,sports","data_analysis,discipline,fitness_strength,leadership",other,police_officer,Police Officer,law_public,"Law, Civil & Public Services"
row_10407,16,puc,pcmb,"content_creation,reading,writing","research_skills,storytelling,writing",female,content_writer,Content Writer,arts_media,"Arts, Design & Media"
row_01264,36,ug,bcom,"building_machines,drawing,problem_solving","carpentry_skill,cyber_awareness,mechanical_skill,planning,time_management",other,civil_engineer,Civil Engineer,engineering,Engineering & Technology
row_09286,18,ug,bcom,"civic_issues,debate,forestry,writing","public_speaking,research_skills,writing",male,journalist,Journalist,arts_media,"Arts, Design & Media"
row_08479,40,ug,bsc,"helping_people,management","customer_service,empathy,leadership,programming",female,hr_manager,HR Manager,business,"Business, Management & Finance"
row_06662,18,ug,bba,"organic_farming,physics_experiments,repairing,research,teaching","public_speaking,research_skills,writing",female,college_professor,College Professor,education,Education & Training
row_05852,23,ug,be,"gardening,teaching,working_with_children,writing","empathy,programming,public_speaking,teaching,writing",male,school_teacher,School Teacher,education,Education & Training
row_08266,27,ug,bca,"chemistry_experiments,helping_people,management","empathy,leadership,negotiation,research_skills",other,hr_manager,HR Manager,business,"Business, Management & Finance"
row_03201,16,ug,bcom,"coding,problem_solving,robotics,writing","critical_thinking,data_analysis,programming",male,ml_engineer,Machine Learning Engineer,it_ai,Information Technology & AI
